fullName,season,balls_bowled,conceded,wickets,MatchPlayed,4W_haul,5W_haul,dots,foursConceded,sixesConceded,wides,noballs,maidens,total_overs_bowled,economy,Bowling_strike_rate,average,Bowling_Quality,Bowling_Frequency,Bowling_Player_Impact,4W_factor,5W_factor,Bowling_Impact_Score
Dale Steyn,2019,48.0,69,4,2,0,0,20,7,3,0,0,0,8.0,8.62,12.0,17.25,0.97,24.0,23.28,0.0,0.0,23.28
Dale Steyn,2020,70.0,133,1,3,0,0,24,13,7,5,0,0,11.4,11.67,70.0,133.0,0.12,23.33,2.8,0.0,0.0,2.8
Dan Christian,2021,100.0,155,4,9,0,0,29,15,5,4,0,0,16.4,9.45,25.0,38.75,0.42,11.11,4.67,0.0,0.0,4.67
Daniel Christian,2011,274.0,350,11,14,0,0,116,34,10,16,1,0,45.4,7.71,24.91,31.82,0.52,19.57,10.18,0.0,0.0,10.18
Daniel Christian,2012,162.0,233,8,7,0,0,55,21,8,7,0,0,27.0,8.63,20.25,29.12,0.57,23.14,13.19,0.0,0.0,13.19
Daniel Christian,2013,36.0,55,0,2,0,0,15,3,4,0,2,0,6.0,9.17,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Daniel Christian,2017,240.0,298,11,13,0,0,79,20,9,9,0,0,40.0,7.45,21.82,27.09,0.62,18.46,11.45,0.0,0.0,11.45
Daniel Christian,2018,71.0,101,4,4,0,0,22,10,3,0,0,0,11.5,8.78,17.75,25.25,0.64,17.75,11.36,0.0,0.0,11.36
Daniel Harris,2012,18.0,26,0,2,0,0,4,2,1,0,0,0,3.0,8.67,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Daniel Sams,2020,72.0,114,0,3,0,0,22,9,5,4,1,0,12.0,9.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Daniel Sams,2021,36.0,39,1,2,0,0,15,3,1,2,0,0,6.0,6.5,36.0,39.0,0.43,18.0,7.74,0.0,0.0,7.74
Daniel Sams,2022,252.0,370,13,11,1,0,107,29,19,21,1,0,42.0,8.81,19.38,28.46,0.59,22.91,13.52,0.09,0.0,14.13
Daniel Vettori,2008,48.0,54,2,2,0,0,16,4,2,0,0,0,8.0,6.75,24.0,27.0,0.62,24.0,14.88,0.0,0.0,14.88
Daniel Vettori,2009,139.0,181,7,7,0,0,51,15,7,2,0,0,23.1,7.84,19.86,25.86,0.64,19.86,12.71,0.0,0.0,12.71
Daniel Vettori,2010,70.0,97,2,3,0,0,22,9,3,2,0,0,11.4,8.51,35.0,48.5,0.34,23.33,7.93,0.0,0.0,7.93
Daniel Vettori,2011,310.0,311,12,13,0,0,123,23,7,2,0,0,51.4,6.05,25.83,25.92,0.64,23.85,15.26,0.0,0.0,15.26
Daniel Vettori,2012,210.0,236,5,9,0,0,72,16,5,2,0,0,35.0,6.74,42.0,47.2,0.35,23.33,8.17,0.0,0.0,8.17
Daren Sammy,2013,134.0,168,8,9,1,0,51,14,5,3,1,0,22.2,7.57,16.75,21.0,0.79,14.89,11.76,0.11,0.0,12.41
Daren Sammy,2014,84.0,157,3,8,0,0,21,16,7,3,1,0,14.0,11.21,28.0,52.33,0.32,10.5,3.36,0.0,0.0,3.36
Daren Sammy,2015,18.0,25,0,2,0,0,3,3,0,0,0,0,3.0,8.33,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Darshan Nalkande,2022,31.0,59,2,2,0,0,8,5,3,2,0,0,5.1,11.57,15.5,29.5,0.56,15.5,8.68,0.0,0.0,8.68
Daryl Mitchell,2022,12.0,27,0,2,0,0,1,3,1,1,0,0,2.0,13.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
David Hussey,2008,78.0,130,2,5,0,0,25,8,9,1,0,0,13.0,10.0,39.0,65.0,0.26,15.6,4.06,0.0,0.0,4.06
David Hussey,2009,24.0,34,0,3,0,0,7,2,1,1,0,0,4.0,8.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
David Hussey,2010,60.0,80,0,5,0,0,14,5,2,0,0,0,10.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
David Hussey,2011,18.0,38,1,2,0,0,4,3,3,0,0,0,3.0,12.67,18.0,38.0,0.44,9.0,3.96,0.0,0.0,3.96
David Hussey,2012,54.0,63,3,6,0,0,17,3,3,1,0,0,9.0,7.0,18.0,21.0,0.79,9.0,7.11,0.0,0.0,7.11
David Hussey,2013,66.0,91,0,4,0,0,20,7,4,2,0,0,11.0,8.27,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0
David Hussey,2014,17.0,38,2,1,0,0,5,2,3,1,0,0,2.5,15.2,8.5,19.0,0.77,17.0,13.09,0.0,0.0,13.09
David Warner,2020,1.0,2,0,1,0,0,0,0,0,1,0,0,0.1,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
David Wiese,2015,254.0,353,16,13,1,0,77,37,8,8,0,0,42.2,8.36,15.88,22.06,0.75,19.54,14.66,0.08,0.0,15.25
David Wiese,2016,24.0,49,0,1,0,0,6,7,1,2,1,0,4.0,12.25,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
David Willey,2018,60.0,95,2,3,0,0,20,12,3,1,0,0,10.0,9.5,30.0,47.5,0.35,20.0,7.0,0.0,0.0,7.0
David Willey,2022,66.0,72,1,4,0,0,27,6,2,0,0,0,11.0,6.55,66.0,72.0,0.23,16.5,3.8,0.0,0.0,3.8
Deepak Chahar,2016,30.0,41,0,2,0,0,14,5,1,3,0,0,5.0,8.2,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Deepak Chahar,2017,42.0,74,1,3,0,0,13,12,1,2,0,0,7.0,10.57,42.0,74.0,0.23,14.0,3.22,0.0,0.0,3.22
Deepak Chahar,2018,229.0,278,10,12,0,0,117,28,10,17,2,1,38.1,7.3,22.9,27.8,0.6,19.08,11.45,0.0,0.0,11.45
Deepak Chahar,2019,387.0,482,22,17,0,0,190,60,12,10,3,2,64.3,7.5,17.59,21.91,0.76,22.76,17.3,0.0,0.0,17.3
Deepak Chahar,2020,312.0,396,12,14,0,0,118,45,6,9,0,2,52.0,7.62,26.0,33.0,0.5,22.29,11.14,0.0,0.0,11.14
Deepak Chahar,2021,324.0,451,14,15,2,0,132,56,13,15,0,1,54.0,8.35,23.14,32.21,0.52,21.6,11.23,0.13,0.0,11.96
Deepak Hooda,2015,91.0,129,1,7,0,0,27,10,4,6,0,0,15.1,8.54,91.0,129.0,0.13,13.0,1.69,0.0,0.0,1.69
Deepak Hooda,2016,78.0,97,3,6,0,0,21,6,3,2,0,0,13.0,7.46,26.0,32.33,0.52,13.0,6.76,0.0,0.0,6.76
Deepak Hooda,2017,24.0,42,2,3,0,0,7,3,3,0,0,0,4.0,10.5,12.0,21.0,0.79,8.0,6.32,0.0,0.0,6.32
Deepak Hooda,2018,18.0,24,0,2,0,0,6,2,1,1,0,0,3.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Deepak Hooda,2019,12.0,21,1,2,0,0,1,1,1,1,0,0,2.0,10.5,12.0,21.0,0.79,6.0,4.74,0.0,0.0,4.74
Deepak Hooda,2020,6.0,9,0,1,0,0,2,0,1,0,0,0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Deepak Hooda,2021,96.0,136,2,7,0,0,31,11,6,0,0,0,16.0,8.5,48.0,68.0,0.25,13.71,3.43,0.0,0.0,3.43
Deepak Hooda,2022,24.0,43,1,2,0,0,5,3,3,0,0,0,4.0,10.75,24.0,43.0,0.39,12.0,4.68,0.0,0.0,4.68
Dewald Brevis,2022,3.0,8,1,1,0,0,1,2,0,0,0,0,0.3,26.67,3.0,8.0,1.25,3.0,3.75,0.0,0.0,3.75
Dhawal Kulkarni,2008,177.0,236,11,10,0,0,80,27,6,12,4,0,29.3,8.05,16.09,21.45,0.77,17.7,13.63,0.0,0.0,13.63
Dhawal Kulkarni,2009,156.0,206,5,8,0,0,67,23,6,4,0,0,26.0,7.92,31.2,41.2,0.4,19.5,7.8,0.0,0.0,7.8
Dhawal Kulkarni,2010,24.0,40,1,1,0,0,10,3,2,1,0,0,4.0,10.0,24.0,40.0,0.42,24.0,10.08,0.0,0.0,10.08
Dhawal Kulkarni,2011,120.0,149,5,6,0,0,46,14,3,6,0,0,20.0,7.45,24.0,29.8,0.56,20.0,11.2,0.0,0.0,11.2
Dhawal Kulkarni,2012,48.0,64,6,2,0,0,23,6,2,5,0,1,8.0,8.0,8.0,10.67,1.56,24.0,37.44,0.0,0.0,37.44
Dhawal Kulkarni,2013,112.0,151,8,6,0,0,55,15,6,6,1,0,18.4,8.21,14.0,18.88,0.87,18.67,16.24,0.0,0.0,16.24
Dhawal Kulkarni,2014,162.0,221,6,8,0,0,75,19,11,11,0,1,27.0,8.19,27.0,36.83,0.45,20.25,9.11,0.0,0.0,9.11
Dhawal Kulkarni,2015,210.0,277,13,11,0,0,99,40,4,10,1,1,35.0,7.91,16.15,21.31,0.78,19.09,14.89,0.0,0.0,14.89
Dhawal Kulkarni,2016,294.0,364,18,14,1,0,131,40,11,3,0,4,49.0,7.43,16.33,20.22,0.82,21.0,17.22,0.07,0.0,17.82
Dhawal Kulkarni,2017,113.0,173,3,6,0,0,35,19,5,5,0,0,18.5,9.35,37.67,57.67,0.28,18.83,5.27,0.0,0.0,5.27
Dhawal Kulkarni,2018,119.0,188,4,8,0,0,54,24,8,7,0,0,19.5,9.64,29.75,47.0,0.35,14.88,5.21,0.0,0.0,5.21
Dhawal Kulkarni,2019,210.0,335,6,10,0,0,77,36,13,8,1,1,35.0,9.57,35.0,55.83,0.3,21.0,6.3,0.0,0.0,6.3
Dhawal Kulkarni,2020,18.0,22,0,1,0,0,6,2,0,2,0,0,3.0,7.33,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Dhawal Kulkarni,2021,24.0,48,0,1,0,0,7,3,4,2,0,0,4.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Dilhara Fernando,2008,120.0,160,10,5,1,0,53,15,6,7,1,0,20.0,8.0,12.0,16.0,1.04,24.0,24.96,0.2,0.0,27.46
Dilhara Fernando,2010,114.0,138,7,5,0,0,54,15,3,4,3,0,19.0,7.26,16.29,19.71,0.85,22.8,19.38,0.0,0.0,19.38
Dillon du Preez,2009,42.0,56,4,2,0,0,18,6,1,0,1,1,7.0,8.0,10.5,14.0,1.19,21.0,24.99,0.0,0.0,24.99
Dimitri Mascarenhas,2008,24.0,29,2,1,0,0,10,3,0,1,0,0,4.0,7.25,12.0,14.5,1.15,24.0,27.6,0.0,0.0,27.6
Dimitri Mascarenhas,2009,116.0,132,6,5,0,0,59,13,5,0,0,1,19.2,6.88,19.33,22.0,0.75,23.2,17.4,0.0,0.0,17.4
Dimitri Mascarenhas,2010,48.0,65,4,2,0,0,17,8,1,0,0,0,8.0,8.12,12.0,16.25,1.03,24.0,24.72,0.0,0.0,24.72
Dimitri Mascarenhas,2012,96.0,105,7,4,0,1,37,8,2,1,0,0,16.0,6.56,13.71,15.0,1.11,24.0,26.64,0.0,0.25,33.3
Dimitri Mascarenhas,2013,24.0,25,0,1,0,0,7,2,0,0,0,0,4.0,6.25,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Dinesh Salunkhe,2008,48.0,78,1,5,0,0,15,6,3,3,1,0,8.0,9.75,48.0,78.0,0.21,9.6,2.02,0.0,0.0,2.02
Dirk Nannes,2009,297.0,372,15,13,0,0,144,46,7,23,0,0,49.3,7.55,19.8,24.8,0.67,22.85,15.31,0.0,0.0,15.31
Dirk Nannes,2010,205.0,224,7,9,0,0,97,23,3,10,2,0,34.1,6.57,29.29,32.0,0.52,22.78,11.85,0.0,0.0,11.85
Dirk Nannes,2011,24.0,31,2,2,0,0,11,4,1,1,0,1,4.0,7.75,12.0,15.5,1.08,12.0,12.96,0.0,0.0,12.96
Dirk Nannes,2013,119.0,158,4,5,0,0,54,16,4,5,2,0,19.5,8.1,29.75,39.5,0.41,23.8,9.76,0.0,0.0,9.76
Doddapaneni Kalyankrishna,2008,48.0,87,2,3,0,0,11,8,4,2,0,0,8.0,10.88,24.0,43.5,0.38,16.0,6.08,0.0,0.0,6.08
Dominic Thornely,2008,42.0,40,3,4,0,0,19,5,0,2,0,0,7.0,5.71,14.0,13.33,1.25,10.5,13.12,0.0,0.0,13.12
Domnic Muthuswami,2015,84.0,101,4,6,0,0,47,14,3,0,0,0,14.0,7.21,21.0,25.25,0.66,14.0,9.24,0.0,0.0,9.24
Doug Bollinger,2010,186.0,207,12,8,1,0,97,19,8,6,1,2,31.0,6.68,15.5,17.25,0.97,23.25,22.55,0.12,0.0,23.9
Doug Bollinger,2011,282.0,329,17,13,0,0,124,31,7,11,1,1,47.0,7.0,16.59,19.35,0.86,21.69,18.65,0.0,0.0,18.65
Doug Bollinger,2012,108.0,157,8,6,0,0,49,23,4,5,0,0,18.0,8.72,13.5,19.62,0.85,18.0,15.3,0.0,0.0,15.3
Doug Bracewell,2012,24.0,32,3,1,0,0,10,2,2,1,0,0,4.0,8.0,8.0,10.67,1.56,24.0,37.44,0.0,0.0,37.44
Dushmantha Chameera,2022,264.0,384,9,12,0,0,122,47,13,12,2,0,44.0,8.73,29.33,42.67,0.39,22.0,8.58,0.0,0.0,8.58
Dwaine Pretorius,2022,126.0,210,6,6,0,0,37,11,11,12,0,0,21.0,10.0,21.0,35.0,0.48,21.0,10.08,0.0,0.0,10.08
Dwaraka Ravi Teja,2008,12.0,19,1,1,0,0,3,0,2,0,0,0,2.0,9.5,12.0,19.0,0.88,12.0,10.56,0.0,0.0,10.56
Dwaraka Ravi Teja,2011,6.0,9,0,1,0,0,1,1,0,0,0,0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Dwayne Bravo,2008,170.0,232,11,9,0,0,73,20,10,10,0,1,28.2,8.23,15.45,21.09,0.79,18.89,14.92,0.0,0.0,14.92
Dwayne Bravo,2009,199.0,259,11,11,0,0,92,24,11,11,1,0,33.1,7.82,18.09,23.55,0.71,18.09,12.84,0.0,0.0,12.84
Dwayne Bravo,2010,157.0,228,4,10,0,0,51,19,9,5,0,0,26.1,8.74,39.25,57.0,0.29,15.7,4.55,0.0,0.0,4.55
Dwayne Bravo,2011,120.0,157,6,6,0,0,42,10,6,9,0,0,20.0,7.85,20.0,26.17,0.64,20.0,12.8,0.0,0.0,12.8
Dwayne Bravo,2012,346.0,462,15,18,0,0,119,42,13,17,0,0,57.4,8.05,23.07,30.8,0.54,19.22,10.38,0.0,0.0,10.38
Dwayne Bravo,2013,375.0,497,32,18,1,0,140,41,18,16,1,0,62.3,7.98,11.72,15.53,1.07,20.83,22.29,0.06,0.0,22.96
Dwayne Bravo,2015,314.0,426,26,16,0,0,97,30,17,9,1,0,52.2,8.16,12.08,16.38,1.01,19.62,19.82,0.0,0.0,19.82
Dwayne Bravo,2016,336.0,494,17,15,1,0,98,40,16,11,1,0,56.0,8.82,19.76,29.06,0.57,22.4,12.77,0.07,0.0,13.22
Dwayne Bravo,2018,321.0,533,14,16,0,0,90,35,29,17,0,1,53.3,10.0,22.93,38.07,0.44,20.06,8.83,0.0,0.0,8.83
Dwayne Bravo,2019,247.0,330,11,12,0,0,74,28,6,14,2,0,41.1,8.03,22.45,30.0,0.55,20.58,11.32,0.0,0.0,11.32
Dwayne Bravo,2020,126.0,180,6,6,0,0,35,15,3,9,0,0,21.0,8.57,21.0,30.0,0.56,21.0,11.76,0.0,0.0,11.76
Dwayne Bravo,2021,202.0,263,14,11,0,0,73,15,11,19,0,0,33.4,7.87,14.43,18.79,0.88,18.36,16.16,0.0,0.0,16.16
Dwayne Bravo,2022,206.0,299,16,10,0,0,70,29,6,20,3,1,34.2,8.74,12.88,18.69,0.89,20.6,18.33,0.0,0.0,18.33
Dwayne Smith,2008,66.0,83,5,4,0,0,25,8,1,3,0,0,11.0,7.55,13.2,16.6,1.0,16.5,16.5,0.0,0.0,16.5
Dwayne Smith,2009,84.0,124,1,8,0,0,30,11,6,1,0,0,14.0,8.86,84.0,124.0,0.13,10.5,1.36,0.0,0.0,1.36
Dwayne Smith,2010,23.0,36,1,2,0,0,6,6,0,0,0,0,3.5,10.29,23.0,36.0,0.42,11.5,4.83,0.0,0.0,4.83
Dwayne Smith,2012,78.0,95,2,6,0,0,30,9,3,0,1,0,13.0,7.31,39.0,47.5,0.35,13.0,4.55,0.0,0.0,4.55
Dwayne Smith,2013,30.0,59,2,3,0,0,7,7,2,0,2,0,5.0,11.8,15.0,29.5,0.56,10.0,5.6,0.0,0.0,5.6
Dwayne Smith,2014,60.0,95,4,5,0,0,16,8,4,2,0,0,10.0,9.5,15.0,23.75,0.7,12.0,8.4,0.0,0.0,8.4
Dwayne Smith,2015,12.0,17,1,1,0,0,4,0,1,0,0,0,2.0,8.5,12.0,17.0,0.98,12.0,11.76,0.0,0.0,11.76
Dwayne Smith,2016,108.0,153,8,8,1,0,41,13,7,4,1,0,18.0,8.5,13.5,19.12,0.87,13.5,11.74,0.12,0.0,12.44
Dwayne Smith,2017,78.0,148,2,9,0,0,20,13,9,4,0,0,13.0,11.38,39.0,74.0,0.23,8.67,1.99,0.0,0.0,1.99
Fabian Allen,2021,66.0,90,1,3,0,0,20,7,4,1,0,1,11.0,8.18,66.0,90.0,0.19,22.0,4.18,0.0,0.0,4.18
Fabian Allen,2022,24.0,46,1,1,0,0,6,4,3,0,0,0,4.0,11.5,24.0,46.0,0.36,24.0,8.64,0.0,0.0,8.64
Faf du Plessis,2012,6.0,16,0,1,0,0,0,0,2,0,0,0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Faiz Fazal,2010,12.0,20,0,2,0,0,1,1,1,0,0,0,2.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Farveez Maharoof,2008,216.0,249,15,10,0,0,90,17,10,10,0,0,36.0,6.92,14.4,16.6,1.0,21.6,21.6,0.0,0.0,21.6
Farveez Maharoof,2009,60.0,65,4,3,0,0,29,5,1,2,4,0,10.0,6.5,15.0,16.25,1.03,20.0,20.6,0.0,0.0,20.6
Farveez Maharoof,2010,144.0,206,8,7,0,0,58,24,5,4,1,0,24.0,8.58,18.0,25.75,0.65,20.57,13.37,0.0,0.0,13.37
Fazalhaq Farooqi,2022,72.0,110,2,3,0,0,24,10,4,4,0,0,12.0,9.17,36.0,55.0,0.3,24.0,7.2,0.0,0.0,7.2
Fidel Edwards,2009,140.0,154,5,6,0,0,75,20,2,9,1,1,23.2,6.64,28.0,30.8,0.54,23.33,12.6,0.0,0.0,12.6
Gagandeep Singh,2008,84.0,141,3,4,0,0,26,14,6,0,0,0,14.0,10.07,28.0,47.0,0.35,21.0,7.35,0.0,0.0,7.35
George Garton,2021,90.0,135,3,5,0,0,32,11,6,5,2,0,15.0,9.0,30.0,45.0,0.37,18.0,6.66,0.0,0.0,6.66
Glenn Maxwell,2012,18.0,22,1,2,0,0,6,1,1,1,0,0,3.0,7.33,18.0,22.0,0.76,9.0,6.84,0.0,0.0,6.84
Glenn Maxwell,2013,12.0,23,0,2,0,0,3,1,2,0,0,0,2.0,11.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Glenn Maxwell,2014,66.0,132,1,7,0,0,15,8,9,4,0,0,11.0,12.0,66.0,132.0,0.13,9.43,1.23,0.0,0.0,1.23
Glenn Maxwell,2015,60.0,97,2,7,0,0,19,4,8,3,0,0,10.0,9.7,30.0,48.5,0.34,8.57,2.91,0.0,0.0,2.91
Glenn Maxwell,2016,54.0,80,0,7,0,0,17,9,2,1,0,0,9.0,8.89,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0
Glenn Maxwell,2017,114.0,125,7,8,0,0,39,8,3,1,0,0,19.0,6.58,16.29,17.86,0.93,14.25,13.25,0.0,0.0,13.25
